user_id,txns,amount,failed_txns,kyc_status,risk_segment,chargebacks,disputed_amount,max_disputed,fraud_chargebacks,distinct_merchants_disputed,full_name,city,monthly_income,id_record_count,risk_score,risk_signals,risk_tier
USR93257,2,28640.239999999998,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93259,1,23477.32,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93270,1,2905.57,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93275,2,28392.97,1,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Pallavi Kothari,Hyderabad,69681.0,2.0,0,,LOW
USR93281,1,5372.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93287,1,13733.11,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93303,1,18543.53,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93305,1,10739.28,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93309,1,4741.45,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Samuel Thaman,Bengaluru,18963.0,2.0,0,,LOW
USR93313,1,8250.0,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Advaith Ramaswamy,Delhi,9600.0,2.0,0,,LOW
USR93317,1,22434.5,0,PENDING,LOW,0.0,0.0,0.0,0.0,0.0,Saksham Merchant,Ludhiana,11343.0,1.0,0,,LOW
USR93326,1,20479.49,0,PENDING,MEDIUM,0.0,0.0,0.0,0.0,0.0,Isaac Memon,Hyderabad,15223.0,1.0,0,,LOW
USR93330,1,16233.24,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93359,1,3583.36,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93365,1,7979.95,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Jason Varkey,Hyderabad,18642.0,1.0,0,,LOW
USR93369,1,20397.36,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93379,1,8393.56,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93389,1,6929.17,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93392,1,23565.82,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93393,1,23709.76,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93394,1,10868.93,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93399,1,8859.72,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Hemani Chahal,Jalandhar,30600.0,1.0,0,,LOW
USR93420,1,19621.48,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93422,1,10701.74,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93424,1,15260.0,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Aryan Khare,Chennai,57600.0,2.0,0,,LOW
USR93432,1,1066.3,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93449,1,11698.34,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93453,1,15913.67,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Praneel Boase,Chennai,28589.0,1.0,0,,LOW
USR93457,1,20353.53,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93458,1,24080.93,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93460,1,17313.98,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93461,1,17683.89,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93463,1,17069.95,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93466,1,17072.66,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93471,1,13209.45,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93473,1,12875.29,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Kevin Bhakta,Ludhiana,65600.0,1.0,0,,LOW
USR93481,1,3690.37,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Avi Subramanian,Ludhiana,33814.0,1.0,0,,LOW
USR93482,1,19867.72,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93484,1,1816.07,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93489,2,28256.879999999997,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93498,1,12620.89,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93505,1,3034.41,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93512,1,13579.88,0,REJECTED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Vedhika Mahal,Chennai,9857.0,1.0,0,,LOW
USR93535,1,19815.57,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Manthan Maharaj,Delhi,,2.0,0,,LOW
USR93545,1,8705.74,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93548,1,24864.16,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93555,1,3059.74,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93556,1,17066.69,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93558,1,10164.24,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93571,1,16627.97,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93575,1,16214.11,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Aahana Buch,Jaipur,22180.0,1.0,0,,LOW
USR93577,1,6830.31,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93582,1,2352.18,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93584,1,22425.11,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Neel Deo,Mumbai,46356.0,1.0,0,,LOW
USR93592,1,2449.27,0,IN_REVIEW,LOW,0.0,0.0,0.0,0.0,0.0,Triya De,Pune,20587.0,2.0,0,,LOW
USR93598,1,24456.95,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Ekbal Patla,Jaipur,29199.0,1.0,0,,LOW
USR93599,1,14588.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93617,1,22634.72,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93620,2,41743.91,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93631,2,8909.01,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93641,1,14913.53,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93643,1,14972.1,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93646,1,1720.64,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93656,1,4255.33,0,VERIFIED,UNKNOWN,0.0,0.0,0.0,0.0,0.0,Vasana Kalita,Chennai,21730.0,1.0,0,,LOW
USR93660,1,2475.45,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93663,1,21093.58,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93683,1,23361.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93701,2,45907.8,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93706,1,14634.66,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93707,1,5255.54,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93730,1,19942.01,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93737,1,1732.63,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Ijaya Dube,Lucknow,33446.0,1.0,0,,LOW
USR93739,1,17485.83,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93743,2,28839.37,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Max Deshpande,Pune,7416.0,1.0,0,,LOW
USR93744,1,6200.93,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93746,1,467.97,0,REJECTED,LOW,0.0,0.0,0.0,0.0,0.0,Yamini Sankar,Kolkata,,1.0,0,,LOW
USR93757,1,3461.75,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93763,1,21666.23,0,PENDING,LOW,0.0,0.0,0.0,0.0,0.0,Kabir Korpal,Delhi,31397.0,1.0,0,,LOW
USR93765,1,20005.44,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Robert D’alia,Ludhiana,17569.0,2.0,0,,LOW
USR93767,1,1900.36,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93776,2,25862.260000000002,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Dipta Kadakia,Mumbai,30149.0,1.0,0,,LOW
USR93792,1,24942.0,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Dominic Shanker,Amritsar,23559.0,1.0,0,,LOW
USR93794,1,844.74,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93796,1,13926.39,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Upma Sur,Jaipur,67280.0,1.0,0,,LOW
USR93809,1,16956.28,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93814,2,34689.31,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93816,1,24443.04,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Krisha Dada,Chennai,21582.0,1.0,0,,LOW
USR93817,1,6502.73,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93819,1,19545.24,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Abhiram Sastry,Mumbai,18687.0,1.0,0,,LOW
USR93831,1,8291.51,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93837,1,19660.76,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93840,1,22524.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93841,1,12751.84,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93851,1,8916.88,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93862,1,4412.09,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93866,1,23622.44,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93870,1,258.74,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93877,1,2003.93,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93885,1,9336.45,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93887,1,18799.39,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93888,1,573.89,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93889,1,10732.27,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93890,1,20091.0,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93897,1,6863.8,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Leela Pau,Jaipur,40807.0,1.0,0,,LOW
USR93898,2,22719.72,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93901,1,2285.75,1,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Vanya Bath,Bengaluru,16744.0,3.0,0,,LOW
USR93903,1,4043.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93905,1,4391.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93914,1,10965.14,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Ishita Verma,Delhi,22384.0,3.0,0,,LOW
USR93917,1,6707.25,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93920,1,13503.53,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93931,1,1012.51,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93932,1,22369.74,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93941,1,18290.1,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Panini Vaidya,Mumbai,32678.0,1.0,0,,LOW
USR93947,1,16545.49,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93956,1,1688.27,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93961,1,11241.99,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93964,1,12901.39,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93977,1,9704.5,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93979,1,3270.25,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93993,1,13618.44,0,PENDING,MEDIUM,0.0,0.0,0.0,0.0,0.0,Ayaan Sarin,Chennai,13600.0,1.0,0,,LOW
USR93994,1,10174.49,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR93996,1,19262.59,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94003,1,5718.18,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94006,1,1408.58,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94026,1,24670.4,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94032,1,14218.87,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94037,1,9099.5,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94045,1,5664.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94066,1,8421.74,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Anjali Bora,Amritsar,34147.0,1.0,0,,LOW
USR94067,1,21451.76,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94069,1,4386.33,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Rachana Suri,Mumbai,19970.0,2.0,0,,LOW
USR94080,1,16431.4,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94084,2,23524.27,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94089,1,6858.61,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94090,1,6779.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94093,1,21239.45,0,IN_REVIEW,LOW,0.0,0.0,0.0,0.0,0.0,Ayushman Chaudhuri,Jaipur,35524.0,1.0,0,,LOW
USR94105,1,15031.86,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94114,1,5118.05,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94115,1,10579.36,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94116,1,6344.99,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94120,1,1128.76,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94122,1,2772.43,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94124,1,3301.56,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94125,1,24061.56,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94129,1,959.57,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94133,1,22981.01,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94138,1,5307.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94139,1,17987.51,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Frado Nagy,Ludhiana,7377.0,1.0,0,,LOW
USR94142,1,12522.41,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94148,1,5209.09,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Aarini Barman,Hyderabad,32932.0,1.0,0,,LOW
USR94152,2,33345.04,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94153,1,9998.99,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94173,1,845.12,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94185,1,7315.76,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94186,1,20447.68,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94188,1,18436.55,0,IN_REVIEW,LOW,0.0,0.0,0.0,0.0,0.0,Tanmayi Bala,Hyderabad,18460.0,1.0,0,,LOW
USR94191,1,12819.28,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94195,1,19211.44,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Waida Rao,Bengaluru,51137.0,1.0,0,,LOW
USR94197,1,4717.99,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94199,1,10293.67,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94205,1,18462.41,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94210,2,37661.3,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94215,1,18408.58,0,VERIFIED,UNKNOWN,0.0,0.0,0.0,0.0,0.0,Lajita Jain,Delhi,,1.0,0,,LOW
USR94216,1,2247.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94217,1,8227.28,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94219,1,3150.27,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94221,1,14352.05,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94224,1,10103.14,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94230,1,6454.61,0,PENDING,MEDIUM,0.0,0.0,0.0,0.0,0.0,Ubika Malhotra,Mumbai,34315.0,1.0,0,,LOW
USR94233,1,23763.08,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94237,1,20150.08,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94239,1,18466.54,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94240,1,17037.33,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94245,1,13879.91,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94255,2,16474.17,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94256,1,10462.21,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94257,1,16858.51,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94259,1,14670.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94266,1,7676.35,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94267,1,21751.92,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94268,1,24548.13,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94274,1,21547.08,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Naveen Tandon,Kolkata,39605.0,1.0,0,,LOW
USR94281,1,15018.57,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94296,2,17466.71,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94299,1,11008.62,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94305,1,4126.01,1,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Simon Sama,Delhi,29923.0,1.0,0,,LOW
USR94311,1,5605.19,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Aadi Bali,Hyderabad,,1.0,0,,LOW
USR94312,1,4171.97,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94319,1,9762.06,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94320,1,11020.67,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94325,1,18881.66,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Priya Ghosh,Pune,40302.0,1.0,0,,LOW
USR94340,3,35480.56,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94351,1,16108.88,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94354,1,15094.01,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR94355,2,36327.84,0,PENDING,LOW,0.0,0.0,0.0,0.0,0.0,Jyoti Banik,Hyderabad,43850.0,2.0,0,,LOW
