user_id,user_id_raw,full_name,pan,pan_status,aadhaar_last4,aadhaar_status,date_of_birth,dob_invalid,age,city,state,city_state_mismatch,monthly_income,income_was_negative,occupation,signup_timestamp,signup_in_future,kyc_status,risk_segment,id_record_count
USR91403,USR91403,Ekaja Khosla,,INVALID,6760,VALID,,False,,Kolkata,West Bengal,False,111556.0,False,Salaried,2025-05-03 00:00:00,False,IN_REVIEW,LOW,1
USR91404,USR91404,Parth Mital,BSBPP5793G,VALID,8293,VALID,1976-07-04,False,49.7,Mumbai,Maharashtra,False,,False,Self Employed,2025-11-04 00:00:00,False,VERIFIED,LOW,1
USR91407,USR 91407,Amaira Chauhan,DTLXZ4517Z,VALID,4313,MASKED,,False,,Kolkata,West Bengal,False,,False,Unemployed,2024-05-11 08:36:55,False,VERIFIED,HIGH,1
USR91409,USR 91409,Kalpit Swamy,,INVALID,3994,MASKED,1994-06-17,False,31.8,Ludhiana,Punjab,False,33126.0,False,Business Owner,2025-09-23 06:08:00,False,VERIFIED,HIGH,1
USR91413,USR91413,Anita Vyas,,INVALID,9781,VALID,1971-07-22,False,54.7,Amritsar,Punjab,False,29098.0,False,Student,2024-06-21 00:00:00,False,VERIFIED,LOW,1
USR91417,USR91417,Ansh Sibal,DAHHX7478W,VALID,4583,VALID,1974-09-16,False,51.5,Lucknow,Uttar Pradesh,False,35355.0,False,Farmer,2025-08-30 00:00:00,False,VERIFIED,LOW,1
USR91418,USR91418,Tamanna Kaur,DAHFF1441N,VALID,,MISSING,1976-12-28,False,49.3,Jalandhar,Punjab,False,25277.0,False,Self Employed,2025-10-02 17:52:50,False,VERIFIED,LOW,1
USR91419,USR91419,Jason Dora,MRBOA1249Q,VALID,,MISSING,1962-03-18,False,64.0,Chennai,Tamil Nadu,False,21863.0,False,Freelancer,2025-05-03 00:00:00,False,VERIFIED,MEDIUM,1
USR91424,USR91424,Gaurav Dhingra,UXDPR5168Q,VALID,,INVALID,1990-06-17,False,35.8,Mumbai,Maharashtra,False,7466.0,False,Business Owner,2024-03-16 06:05:00,False,IN_REVIEW,LOW,1
USR91425,USR91425,Ekapad Tai10r,EIXCW1653D,VALID,9578,VALID,1967-01-24,False,59.2,Delhi,Delhi,False,21455.0,False,Unemployed,2025-12-31 00:00:00,False,VERIFIED,MEDIUM,1
USR91430,USR91430,Neel Sehgal,ZGAXI6758G,VALID,1072,VALID,,False,,Jaipur,Rajasthan,False,41106.0,False,Self Employed,2026-01-20 00:00:00,False,VERIFIED,LOW,2
USR91431,usr91431,Ijaya Shroff,,INVALID,,MISSING,1987-01-23,False,39.2,Hyderabad,Telangana,False,,False,Retired,2024-01-24 00:00:00,False,VERIFIED,LOW,1
USR91432,USR91432,Ekaraj Mani,ZJWRZ7012H,VALID,0853,VALID,1983-11-30,False,42.3,Hyderabad,Telangana,False,45090.0,False,Retired,2024-06-18 00:00:00,False,IN_REVIEW,MEDIUM,1
USR91433,USR-91433,Warjas Tak,GZKOV5047E,VALID,3606,VALID,1971-10-31,False,54.4,Kolkata,West Bengal,False,29718.0,False,Farmer,2024-11-26 00:00:00,False,REJECTED,LOW,1
USR91437,USR91437,Damini Dora,,INVALID,,MISSING,1997-05-08,False,28.9,Kolkata,West Bengal,False,34445.0,False,Freelancer,2024-10-09 16:55:53,False,VERIFIED,LOW,1
USR91438,USR91438,Samar Lall,UBVRJ5841Y,VALID,4134,VALID,2002-12-13,False,23.3,Ludhiana,Punjab,False,30660.0,False,Self Employed,2024-10-22 00:00:00,False,REJECTED,UNKNOWN,1
USR91440,USR91440,Yoshita Bandi,,INVALID,9548,VALID,1988-12-17,False,37.3,Lucknow,Uttar Pradesh,False,42000.0,False,Retired,2025-03-15 20:09:13,False,PENDING,LOW,2
USR91444,USR91444,George Pandya,FEONC1139J,VALID,9001,VALID,1985-12-31,False,40.2,Mumbai,Maharashtra,False,40786.0,False,Farmer,2026-01-20 00:00:00,False,VERIFIED,LOW,2
USR91446,usr_91446,Nikita Chakrabarti,UPQKG3817Y,VALID,1012,VALID,1985-05-09,False,40.9,Kolkata,West Bengal,False,32569.0,False,Farmer,2025-10-12 00:00:00,False,VERIFIED,HIGH,1
USR91447,91447,Jagvi Mistry,DRJVP9473Q,VALID,9247,VALID,1983-03-20,False,43.0,Chennai,Tamil Nadu,False,34728.0,False,Self Employed,2024-11-07 00:00:00,False,VERIFIED,LOW,1
USR91450,USR91450,Gaurangi Sastry,JHOPD0635S,VALID,2007,VALID,1981-03-19,False,45.0,Ludhiana,Punjab,False,32067.0,False,Freelancer,2026-03-31 00:00:00,False,VERIFIED,LOW,2
USR91452,usr91452,Nathaniel Keer,,INVALID,0043,VALID,1994-06-08,False,31.8,Chennai,Tamil Nadu,False,20643.0,False,Business Owner,2025-04-05 00:00:00,False,VERIFIED,MEDIUM,2
USR91453,USR91453,Sneha Dube,HTEZS2530Q,VALID,,INVALID,1972-05-07,False,53.9,Chennai,Tamil Nadu,False,35065.0,False,Farmer,2025-09-08 09:24:46,False,VERIFIED,LOW,1
USR91454,USR91454,Theodore Bose,RMLQJ0870A,VALID,,MISSING,1976-07-07,False,49.7,Lucknow,Uttar Pradesh,False,,False,Freelancer,2025-04-15 00:00:00,False,VERIFIED,MEDIUM,2
USR91455,USR91455,Qarin Dash,MARWX3572R,VALID,2787,VALID,1996-07-03,False,29.7,Bengaluru,Karnataka,False,11515.0,False,Gig Worker,2024-07-31 10:36:00,False,VERIFIED,HIGH,1
USR91458,USR91458,Dev Suri,ZQJJR8734U,VALID,0464,VALID,2006-03-10,False,20.1,Hyderabad,Telangana,False,42716.0,False,Business Owner,2024-06-21 00:00:00,False,VERIFIED,LOW,1
USR91460,USR91460,Vidhi D’alia,NYZQP4153O,VALID,1212,VALID,1986-10-24,False,39.4,Jalandhar,Punjab,False,18940.0,False,Freelancer,2026-01-24 00:00:00,False,VERIFIED,LOW,1
USR91464,USR 91464,Ryan Pant,,INVALID,2647,VALID,1992-10-04,False,33.5,Bengaluru,Karnataka,False,35800.0,False,Gig Worker,2025-02-03 00:00:00,False,VERIFIED,UNKNOWN,1
USR91468,USR91468,Jonathan Merchant,DKHJH1739B,VALID,8945,VALID,1974-11-16,False,51.4,Amritsar,Punjab,False,17080.0,False,Gig Worker,2026-02-05 00:00:00,False,REJECTED,LOW,1
USR91472,USR91472,Quincy Sampath,CTAFU7525L,VALID,3523,VALID,1986-01-18,False,40.2,Bengaluru,Karnataka,False,7254.0,False,Gig Worker,2025-08-10 18:20:00,False,VERIFIED,MEDIUM,2
USR91475,USR91475,Laban Pillai,WOVLX4729L,VALID,1926,VALID,1966-06-19,False,59.8,Delhi,Delhi,False,16769.0,False,Gig Worker,2024-03-15 03:21:00,False,VERIFIED,MEDIUM,1
USR91477,USR91477,Ojas Kumer,AXMWY7954C,VALID,0493,VALID,1961-03-08,False,65.1,Ludhiana,Punjab,False,28545.0,False,Unemployed,2026-03-25 00:00:00,False,VERIFIED,LOW,1
USR91482,usr91482,Orinder Loke,TWRSA7169X,VALID,9174,MASKED,1991-03-13,False,35.0,Hyderabad,Telangana,False,18991.0,False,Gig Worker,2025-10-10 07:37:16,False,VERIFIED,MEDIUM,2
USR91487,USR91487,Hemang Sankar,ZOXEN7030B,VALID,4575,VALID,1996-08-04,False,29.7,Mumbai,Maharashtra,False,70475.0,False,Salaried,2024-09-08 11:33:51,False,VERIFIED,MEDIUM,1
USR91490,USR-91490,Raksha Dhingra,DDIMR7846Q,VALID,7921,MASKED,1967-08-14,False,58.6,Jalandhar,Punjab,False,23218.0,False,Self Employed,2025-02-14 00:00:00,False,VERIFIED,LOW,1
USR91494,USR91494,Rushil Rattan,,INVALID,0786,VALID,1998-07-01,False,27.7,Ludhiana,Punjab,False,,False,Unemployed,2025-04-23 00:00:00,False,VERIFIED,UNKNOWN,2
USR91496,USR-91496,Quincy Kala,FXAYE9881Y,VALID,6376,VALID,1978-02-14,False,48.1,Chennai,Tamil Nadu,False,27307.0,False,Gig Worker,2026-02-05 00:00:00,False,VERIFIED,LOW,1
USR91497,usr91497,Eiravati Singhal,,INVALID,,INVALID,1966-04-14,False,60.0,Jaipur,Rajasthan,False,12964.0,False,Unemployed,2025-05-01 17:17:00,False,VERIFIED,HIGH,1
USR91504,USR91504,Balhaar Dass,OGHEA4596Z,VALID,4588,VALID,,False,,Mumbai,Maharashtra,False,18184.0,False,Business Owner,2025-09-27 00:00:00,False,VERIFIED,LOW,2
USR91505,USR91505,Hemal Bava,FKDYD6179O,VALID,4425,MASKED,1985-06-18,False,40.8,Delhi,Delhi,False,18918.0,False,Unemployed,2025-08-04 00:00:00,False,VERIFIED,LOW,1
USR91507,USR91507,Anvi Madan,RUBVM9854K,VALID,5490,VALID,1995-08-10,False,30.6,Chennai,Tamil Nadu,False,19643.0,False,Business Owner,2024-08-26 00:00:00,False,VERIFIED,MEDIUM,1
USR91510,91510,Urvi Borde,ZOLYO4841R,VALID,4825,VALID,,False,,Hyderabad,Telangana,False,30976.0,False,Farmer,2024-05-27 00:00:00,False,VERIFIED,UNKNOWN,1
USR91516,91516,Chanakya Ahuja,ZRBVZ7382C,VALID,6112,VALID,2000-05-31,False,25.8,Delhi,Delhi,False,27314.0,False,Farmer,2025-01-31 00:00:00,False,VERIFIED,MEDIUM,1
USR91519,USR91519,Sneha Srinivas,FRVWV4736O,VALID,0116,VALID,1966-01-08,False,60.2,Jalandhar,Punjab,False,21559.0,False,Freelancer,2025-12-07 00:00:00,False,REJECTED,LOW,2
USR91520,USR91520,Faris Agarwal,IPCWR2133U,VALID,3735,VALID,1974-02-23,False,52.1,Jalandhar,Punjab,False,25019.0,False,Freelancer,2025-03-22 00:00:00,False,VERIFIED,MEDIUM,2
USR91521,USR91521,Vamakshi Chander,MYKES7170F,VALID,3419,VALID,1997-04-03,False,29.0,Bengaluru,Karnataka,False,36549.0,False,Student,2024-02-15 00:00:00,False,IN_REVIEW,UNKNOWN,1
USR91527,USR91527,Udarsh Ganesan,XOKOY5136P,VALID,,MISSING,,False,,Mumbai,Maharashtra,False,50925.0,False,Business Owner,2025-08-04 08:56:00,False,VERIFIED,LOW,1
USR91528,USR91528,Vasudha Lad,FFTGZ4996U,VALID,4163,VALID,2004-08-19,False,21.6,Jalandhar,Punjab,False,26940.0,False,Student,2025-09-26 08:36:00,False,VERIFIED,LOW,1
USR91530,USR 91530,Nidra Mishra,HOIYT0681O,VALID,0601,VALID,1971-05-28,False,54.8,Bengaluru,Karnataka,False,39380.0,False,Freelancer,2025-06-09 00:00:00,False,REJECTED,LOW,1
USR91533,USR91533,Aachal Natarajan,IUTQD0274X,VALID,1822,VALID,1996-12-05,False,29.3,Bengaluru,Karnataka,False,23659.0,False,Student,2024-08-01 12:50:00,False,VERIFIED,LOW,1
USR91534,91534,Forum Garg,CITUN9924N,VALID,6023,VALID,1981-10-06,False,44.5,Kolkata,West Bengal,False,40796.0,False,Gig Worker,2025-12-30 00:00:00,False,REJECTED,MEDIUM,1
USR91535,usr91535,Maanas Saraf,GCANW7660H,VALID,5250,VALID,1999-01-21,False,27.2,Lucknow,Uttar Pradesh,False,40938.0,False,Salaried,2024-01-27 00:00:00,False,VERIFIED,LOW,1
USR91536,USR91536,Bhavna Mukhopadhyay,ULKZQ8290A,VALID,6726,VALID,1999-05-22,False,26.9,Hyderabad,Telangana,False,44092.0,False,Retired,2025-10-03 03:02:00,False,VERIFIED,LOW,1
USR91542,USR 91542,Neha Arya,ACJAX3573S,VALID,9935,VALID,1974-09-05,False,51.6,Lucknow,Uttar Pradesh,False,43773.0,True,Salaried,2025-02-25 00:00:00,False,VERIFIED,LOW,1
USR91543,USR-91543,Wazir Bhasin,NJBFH4912I,VALID,6686,VALID,1967-08-11,False,58.6,Hyderabad,Telangana,False,31544.0,False,Retired,2025-11-13 09:20:00,False,VERIFIED,LOW,2
USR91544,USR-91544,Kabir Shankar,LSCJS1494E,VALID,4470,VALID,1976-03-21,False,50.0,Delhi,Delhi,False,10800.0,False,Self Employed,2025-08-23 00:00:00,False,VERIFIED,MEDIUM,1
USR91547,usr91547,Jack Setty,RSCGX3978G,VALID,4911,VALID,1998-05-25,False,27.8,Delhi,Delhi,False,32243.0,False,Self Employed,2026-01-30 13:10:40,False,VERIFIED,MEDIUM,2
USR91548,USR91548,Charvi Balay,UVPYR7971S,VALID,5245,VALID,1992-10-18,False,33.4,Hyderabad,Telangana,False,11314.0,False,Student,2026-01-21 00:00:00,False,PENDING,LOW,1
USR91552,91552,Vidhi Yogi,PFOKI3661X,VALID,1476,VALID,1989-06-20,False,36.8,Amritsar,Punjab,False,35300.0,False,Unemployed,2026-01-15 05:24:00,False,VERIFIED,LOW,1
USR91554,usr_91554,Zinal Brahmbhatt,IANHV6198L,VALID,1094,MASKED,1975-11-08,False,50.4,Mumbai,Maharashtra,False,14931.0,False,Business Owner,2025-12-26 00:00:00,False,VERIFIED,LOW,2
USR91555,USR91555,Ikbal Chacko,FMDBQ5644U,VALID,8808,VALID,2005-05-10,False,20.9,Jalandhar,Punjab,False,,False,Business Owner,2026-01-01 03:52:30,False,VERIFIED,MEDIUM,1
USR91556,USR91556,Ekaja Rana,QXADP9399P,VALID,,MISSING,1969-10-18,False,56.4,Jalandhar,Punjab,False,25933.0,False,Freelancer,,False,VERIFIED,UNKNOWN,1
USR91558,USR91558,Zayan D’alia,RZNMT4099I,VALID,8691,VALID,1996-08-17,False,29.6,Jalandhar,Punjab,False,45546.0,False,Freelancer,2024-03-30 00:00:00,False,VERIFIED,UNKNOWN,1
USR91563,USR91563,Timothy Tripathi,YPOQU2053J,VALID,7339,VALID,1983-04-06,False,43.0,Jalandhar,Punjab,False,39000.0,False,Unemployed,2024-08-17 00:00:00,False,PENDING,LOW,1
USR91564,USR91564,Prisha Bali,LQCVL8907D,VALID,3673,VALID,1995-08-11,False,30.6,Ludhiana,Punjab,False,23556.0,False,Farmer,2025-01-16 21:06:46,False,VERIFIED,LOW,2
USR91565,USR91565,Watika Sant,ZRFXS8494T,VALID,3176,VALID,,False,,Kolkata,West Bengal,False,,False,Salaried,,False,VERIFIED,LOW,1
USR91566,91566,Indrajit Patla,,INVALID,,INVALID,2002-03-05,False,24.1,Pune,Maharashtra,False,27735.0,False,Retired,2025-03-02 07:41:01,False,VERIFIED,MEDIUM,1
USR91567,USR 91567,Abhiram Parsa,QJHOX1257P,VALID,,MISSING,1992-11-08,False,33.4,Bengaluru,Karnataka,False,34453.0,False,Business Owner,2025-09-18 00:00:00,False,PENDING,LOW,1
USR91570,USR-91570,Lipika Sarraf,TVQPU6577W,VALID,0301,VALID,,False,,Jaipur,Rajasthan,False,47712.0,False,Student,2025-12-09 00:00:00,False,REJECTED,MEDIUM,3
USR91572,USR91572,Ira Raman,NULTF5733N,VALID,0495,VALID,1985-10-04,False,40.5,Kolkata,West Bengal,False,11744.0,False,Farmer,2025-11-28 00:00:00,False,VERIFIED,HIGH,1
USR91574,USR91574,Vedhika Murty,ENELH8534R,VALID,0858,VALID,2003-02-02,False,23.2,Hyderabad,Telangana,False,,False,Gig Worker,2024-03-24 00:00:00,False,PENDING,MEDIUM,2
USR91575,USR91575,Aarush Bhakta,JGXWT5423Q,VALID,0017,VALID,,False,,Bengaluru,Karnataka,False,34342.0,False,Self Employed,2026-03-27 00:00:00,False,VERIFIED,HIGH,1
USR91576,USR91576,Dayamai Wason,LVJHQ2858I,VALID,7112,VALID,1999-04-23,False,26.9,Lucknow,Uttar Pradesh,False,28500.0,False,Self Employed,2025-01-10 00:00:00,False,VERIFIED,LOW,1
USR91592,USR91592,Chandresh Shankar,IDBGK8363C,VALID,0567,MASKED,1972-09-05,False,53.6,Ludhiana,Punjab,False,,False,Retired,2025-06-26 00:00:00,False,VERIFIED,LOW,1
USR91593,USR91593,Yauvani Wagle,WQPAB6988S,VALID,2718,VALID,1982-01-17,False,44.2,Mumbai,Maharashtra,False,28873.0,False,Retired,2024-02-29 09:09:57,False,VERIFIED,HIGH,1
USR91594,USR91594,Hardik Yadav,POYSJ6402A,VALID,2665,VALID,1987-02-20,False,39.1,Amritsar,Punjab,False,13815.0,False,Gig Worker,2025-08-24 00:00:00,False,VERIFIED,UNKNOWN,2
USR91598,USR 91598,Aarnav Dani,,MISSING,1817,VALID,1982-02-14,False,44.1,Mumbai,Maharashtra,False,,False,Student,2025-12-19 00:00:00,False,VERIFIED,MEDIUM,1
USR91599,USR91599,Advika Agate,,MISSING,2972,VALID,1993-09-24,False,32.5,Delhi,Delhi,False,40584.0,False,Unemployed,2024-12-07 00:00:00,False,VERIFIED,HIGH,1
USR91603,USR91603,Balveer Sanghvi,GLSHN0655K,VALID,8639,VALID,1996-01-03,False,30.2,Lucknow,Uttar Pradesh,False,19219.0,False,Freelancer,2024-12-05 00:00:00,False,VERIFIED,LOW,2
USR91609,USR 91609,Kai Lalla,OQEXT0602Z,VALID,9580,VALID,1997-02-27,False,29.1,Delhi,Delhi,False,30207.0,False,Farmer,2026-02-01 00:00:00,False,IN_REVIEW,LOW,1
USR91612,USR91612,Mitesh Lad,KPXXN9175U,VALID,0500,VALID,1989-08-17,False,36.6,Mumbai,Maharashtra,False,62619.0,False,Salaried,,False,VERIFIED,MEDIUM,1
USR91613,USR91613,Jairaj Mital,EHOXA5182R,VALID,,INVALID,1969-02-06,False,57.1,Amritsar,Punjab,False,23481.0,False,Salaried,2025-10-26 00:00:00,False,VERIFIED,LOW,1
USR91615,USR91615,Qushi Verma,TIMEP1750U,VALID,7567,VALID,1981-12-31,False,44.2,Lucknow,Uttar Pradesh,False,32094.0,False,Business Owner,2024-01-08 00:00:00,False,IN_REVIEW,MEDIUM,1
USR91616,USR91616,Vritti Trivedi,PENDO7736U,VALID,7125,VALID,2000-09-16,False,25.5,Jalandhar,Punjab,False,28053.0,False,Self Employed,2024-06-18 00:00:00,False,REJECTED,LOW,1
USR91618,usr91618,Krishna Chakraborty,ROSQX1727J,VALID,6089,VALID,1995-12-14,False,30.3,Kolkata,West Bengal,False,15646.0,False,Business Owner,2025-06-30 20:40:00,False,VERIFIED,MEDIUM,1
USR91620,usr91620,Barkha Murthy,YXKTB7620E,VALID,8179,VALID,1964-01-22,False,62.2,Mumbai,Maharashtra,False,21832.0,False,Unemployed,2025-12-18 00:00:00,False,VERIFIED,LOW,2
USR91623,USR91623,Harita Kala,PFKVE8771Z,VALID,,INVALID,1983-03-21,False,43.0,Chennai,Tamil Nadu,False,39155.0,False,Salaried,2024-10-07 00:00:00,False,VERIFIED,LOW,1
USR91633,USR91633,Aarini Dhingra,BBVRY6059I,VALID,1501,VALID,1960-02-05,False,66.1,Ludhiana,Punjab,False,54227.0,False,Retired,2026-01-18 00:00:00,False,VERIFIED,LOW,1
USR91634,USR91634,Qadim Mahal,,INVALID,7809,VALID,1966-02-12,False,60.1,Ludhiana,Punjab,False,,False,Freelancer,2024-12-11 00:00:00,False,PENDING,MEDIUM,1
USR91635,USR 91635,Guneet Lata,MJQQQ1389X,VALID,3675,MASKED,1997-05-21,False,28.9,Jaipur,Rajasthan,False,8937.0,False,Business Owner,2024-03-20 00:00:00,False,VERIFIED,LOW,1
USR91644,USR91644,Chandran Tella,,INVALID,1453,VALID,1972-05-04,False,53.9,Mumbai,Maharashtra,False,,False,Farmer,2025-05-18 00:00:00,False,VERIFIED,MEDIUM,1
USR91646,USR91646,Ubika Dar,SLQES6821Y,VALID,9798,VALID,2000-08-19,False,25.6,Jaipur,Rajasthan,False,18776.0,False,Self Employed,2025-08-23 00:00:00,False,VERIFIED,LOW,1
USR91648,usr_91648,Chakradhar Mani,ZDOEU7248T,VALID,7316,MASKED,1982-12-23,False,43.3,Pune,Maharashtra,False,25674.0,False,Unemployed,2026-03-12 00:00:00,False,VERIFIED,MEDIUM,1
USR91650,USR91650,Ekta Sodhi,UXISS3242N,VALID,,INVALID,1995-03-12,False,31.1,Hyderabad,Telangana,False,,False,Student,2026-01-12 00:00:00,False,VERIFIED,LOW,2
USR91651,USR91651,Lakshit Bakshi,LYUXF7518J,VALID,6903,VALID,1995-02-10,False,31.1,Bengaluru,Karnataka,False,26446.0,False,Student,2026-03-15 00:56:50,False,VERIFIED,MEDIUM,1
USR91654,usr91654,Priya Karpe,IGCGN3624L,VALID,4956,VALID,1977-06-08,False,48.8,Hyderabad,Telangana,False,12276.0,False,Unemployed,2024-02-25 04:49:50,False,VERIFIED,LOW,1
USR91656,USR 91656,Qarin Setty,IZPSJ4424N,VALID,,MISSING,1980-12-16,False,45.3,Jaipur,Rajasthan,False,66776.0,False,Student,2024-03-13 00:00:00,False,VERIFIED,MEDIUM,1
USR91665,USR-91665,Ijaya Rajagopal,TWCDL1020S,VALID,2519,VALID,2000-07-06,False,25.7,Jalandhar,Punjab,False,11356.0,False,Salaried,2024-12-14 00:00:00,False,VERIFIED,LOW,2
USR91674,USR91674,Edhitha Mand,SUNWO6179M,VALID,9977,VALID,2002-03-15,False,24.0,Jalandhar,Punjab,False,26789.0,False,Unemployed,2024-06-19 09:03:00,False,VERIFIED,HIGH,1
USR91676,usr91676,Wyatt Edwin,VCPNN1374D,VALID,7049,VALID,1973-02-25,False,53.1,Jaipur,Rajasthan,False,5902.0,False,Retired,2024-10-26 00:00:00,False,VERIFIED,LOW,1
USR91677,usr91677,Onkar Dewan,OFIEA5836V,VALID,5709,MASKED,2007-01-19,False,19.2,Jalandhar,Punjab,False,88151.0,False,Business Owner,2024-05-10 02:49:29,False,VERIFIED,HIGH,1
USR91678,USR91678,Falan Gole,EPWUZ6960F,VALID,6337,VALID,1988-04-16,False,38.0,Hyderabad,Telangana,False,59748.0,False,Student,2025-06-29 00:00:00,False,VERIFIED,MEDIUM,1
USR91684,USR91684,Tristan Bhatti,JKYJQ6307X,VALID,0012,VALID,1995-04-12,False,31.0,Hyderabad,Telangana,False,86228.0,False,Freelancer,2024-03-08 00:00:00,False,VERIFIED,MEDIUM,1
USR91686,USR91686,Quincy D’alia,ZKZQI4059T,VALID,3977,MASKED,2006-08-14,False,19.6,Pune,Maharashtra,False,34133.0,False,Gig Worker,2025-02-01 00:00:00,False,VERIFIED,LOW,1
USR91688,usr91688,Andrew Manne,YMRRS4803Z,VALID,,MISSING,1984-12-30,False,41.2,Hyderabad,Telangana,False,32379.0,False,Freelancer,2025-10-09 19:30:00,False,VERIFIED,LOW,1
USR91691,usr_91691,Neelima Ratta,ZTPGO4042B,VALID,5689,MASKED,,False,,Mumbai,Maharashtra,False,19560.0,False,Retired,2025-04-02 10:42:42,False,VERIFIED,LOW,1
USR91694,USR91694,Kavya Merchant,OIZIG2193D,VALID,7932,VALID,1992-10-04,False,33.5,Jalandhar,Punjab,False,29679.0,False,Business Owner,2026-03-11 20:14:00,False,REJECTED,LOW,1
USR91695,USR91695,Azaan Kari,GRXUC8094Y,VALID,9015,VALID,1961-11-29,False,64.3,Pune,Maharashtra,False,13105.0,False,Student,2026-03-08 15:22:39,False,PENDING,HIGH,1
USR91697,usr91697,Harita Wason,,MISSING,,INVALID,1980-01-16,False,46.2,Jalandhar,Punjab,False,16984.0,False,Retired,2024-03-11 01:34:13,False,VERIFIED,LOW,1
USR91698,USR91698,Urishilla Mody,NEMVK5564J,VALID,9596,MASKED,1982-02-09,False,44.1,Mumbai,Maharashtra,False,20568.0,False,Gig Worker,,False,VERIFIED,UNKNOWN,1
USR91701,USR91701,Udant Sandhu,UDPUC3506Y,VALID,8607,VALID,1992-07-18,False,33.7,Bengaluru,Karnataka,False,27174.0,False,Unemployed,2025-03-30 00:00:00,False,VERIFIED,LOW,1
USR91704,91704,Krisha Nigam,ZRCDQ5060G,VALID,5902,VALID,1967-12-07,False,58.3,Delhi,Delhi,False,12140.0,False,Student,2024-01-11 00:00:00,False,VERIFIED,UNKNOWN,1
USR91705,USR91705,Lucky Chhabra,CLXRJ7015O,VALID,1751,VALID,1994-11-08,False,31.4,Chennai,Tamil Nadu,False,22742.0,False,Salaried,2024-12-23 01:32:40,False,PENDING,LOW,1
USR91709,USR 91709,Vinaya Goda,ZDINB0553N,VALID,,INVALID,1992-01-17,False,34.2,Delhi,Delhi,False,30045.0,False,Gig Worker,,False,IN_REVIEW,LOW,1
USR91712,USR91712,Elijah Baria,SUZVW6580O,VALID,7124,VALID,1981-02-25,False,45.1,Ludhiana,Punjab,False,41471.0,False,Retired,2025-04-09 09:49:52,False,VERIFIED,LOW,2
USR91715,USR91715,Frado Mutti,HWLKY9226S,VALID,0029,VALID,1999-12-21,False,26.3,Jalandhar,Punjab,False,14716.0,False,Salaried,2025-12-29 15:43:09,False,VERIFIED,LOW,2
USR91718,USR91718,Gayathri Kala,XBSCK7977G,VALID,6928,VALID,1961-04-18,False,65.0,Pune,Maharashtra,False,,False,Unemployed,,False,VERIFIED,LOW,1
USR91721,USR91721,Frado Pillai,OQCDX2074Q,VALID,,MISSING,1999-07-14,False,26.7,Hyderabad,Telangana,False,14000.0,True,Salaried,2024-06-29 00:00:00,False,VERIFIED,MEDIUM,1
USR91722,USR91722,Anjali Garde,UIFJR1118Y,VALID,5383,MASKED,1968-06-27,False,57.8,Jaipur,Rajasthan,False,14612.0,False,Freelancer,2025-06-29 00:00:00,False,VERIFIED,MEDIUM,1
USR91724,usr91724,Bhanumati Chana,,MISSING,9520,VALID,,False,,Hyderabad,Telangana,False,11860.0,False,Salaried,2025-06-24 00:00:00,False,PENDING,LOW,1
USR91725,USR91725,Xiti Prabhakar,MJWCC6406Z,VALID,4847,VALID,1973-12-27,False,52.3,Kolkata,West Bengal,False,22275.0,False,Farmer,2025-03-17 00:00:00,False,PENDING,HIGH,2
USR91726,USR91726,Wakeeta Pradhan,HJFFN1624R,VALID,3509,VALID,1999-09-11,False,26.6,Delhi,Delhi,False,14400.0,False,Student,2024-03-25 00:00:00,False,PENDING,HIGH,1
USR91727,USR91727,Radha Mani,XGDUU9021X,VALID,9080,VALID,2005-11-12,False,20.4,Hyderabad,Telangana,False,24819.0,False,Farmer,2024-06-23 22:27:32,False,VERIFIED,HIGH,1
USR91731,USR-91731,Leela Virk,,INVALID,3880,VALID,1995-09-24,False,30.5,Delhi,Delhi,False,37693.0,False,Freelancer,2024-04-01 20:48:00,False,VERIFIED,UNKNOWN,1
USR91732,USR91732,Meghana Edwin,FCFLF4476D,VALID,2376,VALID,1984-02-02,False,42.2,Ludhiana,Punjab,False,,False,Self Employed,2025-04-04 06:51:00,False,VERIFIED,MEDIUM,1
USR91734,USR91734,Leena Pall,RHAMY4685E,VALID,9798,MASKED,2002-05-21,False,23.9,Delhi,Delhi,False,9300.0,False,Business Owner,,False,VERIFIED,LOW,1
USR91735,USR-91735,Nirja Nazareth,OEJNE4636I,VALID,2774,VALID,1979-06-26,False,46.8,Pune,Maharashtra,False,38009.0,False,Gig Worker,2024-02-22 00:00:00,False,VERIFIED,MEDIUM,1
USR91738,USR91738,Eiravati Issac,VVNEP7459B,VALID,2852,VALID,,False,,Chennai,Tamil Nadu,False,19391.0,False,Business Owner,2025-11-23 00:00:00,False,VERIFIED,LOW,1
USR91740,USR91740,Aashi Gole,BDQKT1231H,VALID,4502,VALID,1976-05-16,False,49.9,Jaipur,Rajasthan,False,73330.0,False,Student,,False,VERIFIED,LOW,1
USR91741,USR91741,Anay Bassi,OZYTJ9683O,VALID,9361,VALID,1985-06-11,False,40.8,Delhi,Delhi,False,45678.0,False,Gig Worker,2025-11-04 00:00:00,False,VERIFIED,LOW,2
USR91748,91748,Wriddhish Dutta,DLGDZ4367S,VALID,5815,VALID,1995-08-07,False,30.6,Jalandhar,Punjab,False,31474.0,False,Unemployed,2025-03-08 07:43:27,False,PENDING,LOW,1
